Date,Time,Rainfall (inches),Temperature (F)
11/28/2022,4:45:00 PM,0,29.6
11/28/2022,5:00:00 PM,0,28.6
11/28/2022,5:15:00 PM,0,29.4
11/28/2022,5:30:00 PM,0,27.8
11/28/2022,5:45:00 PM,0,29.3
11/28/2022,6:00:00 PM,0,28
11/28/2022,6:15:00 PM,0,26.9
11/28/2022,6:30:00 PM,0,26.7
11/28/2022,6:45:00 PM,0,26.5
11/28/2022,7:00:00 PM,0,27
11/28/2022,7:15:00 PM,0,26.5
11/28/2022,7:30:00 PM,0,26
11/28/2022,7:45:00 PM,0,25.3
11/28/2022,8:00:00 PM,0,25
11/28/2022,8:15:00 PM,0,24.4
11/28/2022,8:30:00 PM,0,24.1
11/28/2022,8:45:00 PM,0,24
11/28/2022,9:00:00 PM,0,23.6
11/28/2022,9:15:00 PM,0,23.2
11/28/2022,9:30:00 PM,0,22.9
11/28/2022,9:45:00 PM,0,22.8
11/28/2022,10:00:00 PM,0,22.3
11/28/2022,10:15:00 PM,0,22
11/28/2022,10:30:00 PM,0,22.1
11/28/2022,10:45:00 PM,0,21.7
11/28/2022,11:00:00 PM,0,21.4
11/28/2022,11:15:00 PM,0,21.3
11/28/2022,11:30:00 PM,0,21.1
11/28/2022,11:45:00 PM,0,21.2
11/29/2022,12:00:00 AM,0,21.1
11/29/2022,12:15:00 AM,0,21.5
11/29/2022,12:30:00 AM,0,22.1
11/29/2022,12:45:00 AM,0,21.6
11/29/2022,1:00:00 AM,0,21.1
11/29/2022,1:15:00 AM,0,22
11/29/2022,1:30:00 AM,0,22
11/29/2022,1:45:00 AM,0,22.3
11/29/2022,2:00:00 AM,0,21.5
11/29/2022,2:15:00 AM,0,21.4
11/29/2022,2:30:00 AM,0,21.3
11/29/2022,2:45:00 AM,0,21.8
11/29/2022,3:00:00 AM,0,23.9
11/29/2022,3:15:00 AM,0,24.3
11/29/2022,3:30:00 AM,0,24.2
11/29/2022,3:45:00 AM,0,25.2
11/29/2022,4:00:00 AM,0,25.6
11/29/2022,4:15:00 AM,0,25.4
11/29/2022,4:30:00 AM,0,25.3
11/29/2022,4:45:00 AM,0,25.2
11/29/2022,5:00:00 AM,0,24.8
11/29/2022,5:15:00 AM,0,24.5
11/29/2022,5:30:00 AM,0,24.5
11/29/2022,5:45:00 AM,0,25.3
11/29/2022,6:00:00 AM,0,25.7
11/29/2022,6:15:00 AM,0,25.9
11/29/2022,6:30:00 AM,0,25.8
11/29/2022,6:45:00 AM,0,25.8
11/29/2022,7:00:00 AM,0,25.7
11/29/2022,7:15:00 AM,0,25.6
11/29/2022,7:30:00 AM,0,25.4
11/29/2022,7:45:00 AM,0,25.4
11/29/2022,8:00:00 AM,0,25.4
11/29/2022,8:15:00 AM,0,25.5
11/29/2022,8:30:00 AM,0,25.7
11/29/2022,8:45:00 AM,0,26.7
11/29/2022,9:00:00 AM,0,27.2
11/29/2022,9:15:00 AM,0,27.7
11/29/2022,9:30:00 AM,0,27.8
11/29/2022,9:45:00 AM,0,28.6
11/29/2022,10:00:00 AM,0,29.2
11/29/2022,10:15:00 AM,0,29.8
11/29/2022,10:30:00 AM,0,30
11/29/2022,10:45:00 AM,0,30.1
11/29/2022,11:00:00 AM,0,30.3
11/29/2022,11:15:00 AM,0,30.7
11/29/2022,11:30:00 AM,0,31.8
11/29/2022,11:45:00 AM,0,31.8
11/29/2022,12:00:00 PM,0,31.9
11/29/2022,12:15:00 PM,0,32.2
11/29/2022,12:30:00 PM,0,32.3
11/29/2022,12:45:00 PM,0,32.8
11/29/2022,1:00:00 PM,0,33.1
11/29/2022,1:15:00 PM,0,33.4
11/29/2022,1:30:00 PM,0,33.7
11/29/2022,1:45:00 PM,0,33.8
11/29/2022,2:00:00 PM,0,33.6
11/29/2022,2:15:00 PM,0,32.8
11/29/2022,2:30:00 PM,0,32.3
11/29/2022,2:45:00 PM,0,32.2
11/29/2022,3:00:00 PM,0,31.7
11/29/2022,3:15:00 PM,0,31.9
11/29/2022,3:30:00 PM,0,32.2
11/29/2022,3:45:00 PM,0,32.5
11/29/2022,4:00:00 PM,0,32.9
11/29/2022,4:15:00 PM,0,32.5
11/29/2022,4:30:00 PM,0,32.6
11/29/2022,4:45:00 PM,0,33.5
11/29/2022,5:00:00 PM,0,33.5
11/29/2022,5:15:00 PM,0,35.2
11/29/2022,5:30:00 PM,0,34.9
11/29/2022,5:45:00 PM,0,34.4
11/29/2022,6:00:00 PM,0.01,33.9
11/29/2022,6:15:00 PM,0.01,34.4
11/29/2022,6:30:00 PM,0.01,34.5
11/29/2022,6:45:00 PM,0,34.8
11/29/2022,7:00:00 PM,0.01,36.3
11/29/2022,7:15:00 PM,0,37
11/29/2022,7:30:00 PM,0.01,36
11/29/2022,7:45:00 PM,0,35.3
11/29/2022,8:00:00 PM,0.01,33.9
11/29/2022,8:15:00 PM,0,35.3
11/29/2022,8:30:00 PM,0,37.2
11/29/2022,8:45:00 PM,0.01,37.7
11/29/2022,9:00:00 PM,0,38
11/29/2022,9:15:00 PM,0,39.4
11/29/2022,9:30:00 PM,0,39
11/29/2022,9:45:00 PM,0,39
11/29/2022,10:00:00 PM,0,40.7
11/29/2022,10:15:00 PM,0,39.8
11/29/2022,10:30:00 PM,0,40.2
11/29/2022,10:45:00 PM,0,40.6
11/29/2022,11:00:00 PM,0,40
11/29/2022,11:15:00 PM,0,39
11/29/2022,11:30:00 PM,0,39.1
11/29/2022,11:45:00 PM,0,38.6
11/30/2022,12:00:00 AM,0,39.1
11/30/2022,12:15:00 AM,0,39.9
11/30/2022,12:30:00 AM,0,40
11/30/2022,12:45:00 AM,0,39.8
11/30/2022,1:00:00 AM,0,38.3
11/30/2022,1:15:00 AM,0,37.6
11/30/2022,1:30:00 AM,0,38.1
11/30/2022,1:45:00 AM,0,37.8
11/30/2022,2:00:00 AM,0.01,37.1
11/30/2022,2:15:00 AM,0,36.6
11/30/2022,2:30:00 AM,0,36.7
11/30/2022,2:45:00 AM,0,36.9
11/30/2022,3:00:00 AM,0.01,37
11/30/2022,3:15:00 AM,0,36.6
11/30/2022,3:30:00 AM,0,36.2
11/30/2022,3:45:00 AM,0,36.2
11/30/2022,4:00:00 AM,0,36.3
11/30/2022,4:15:00 AM,0,36.4
11/30/2022,4:30:00 AM,0,36.5
11/30/2022,4:45:00 AM,0,36.6
11/30/2022,5:00:00 AM,0,36.1
11/30/2022,5:15:00 AM,0,35.9
11/30/2022,5:30:00 AM,0,35.9
11/30/2022,5:45:00 AM,0,35.9
11/30/2022,6:00:00 AM,0,35.9
11/30/2022,6:15:00 AM,0.01,35.7
11/30/2022,6:30:00 AM,0,35
11/30/2022,6:45:00 AM,0,35.2
11/30/2022,7:00:00 AM,0,34.7
11/30/2022,7:15:00 AM,0,36.2
11/30/2022,7:30:00 AM,0,37
11/30/2022,7:45:00 AM,0,37.9
11/30/2022,8:00:00 AM,0,38.2
11/30/2022,8:15:00 AM,0,38
11/30/2022,8:30:00 AM,0,38.1
11/30/2022,8:45:00 AM,0,37.6
11/30/2022,9:00:00 AM,0,37.8
11/30/2022,9:15:00 AM,0,38
11/30/2022,9:30:00 AM,0,37.8
11/30/2022,9:45:00 AM,0,38
11/30/2022,10:00:00 AM,0,38.1
11/30/2022,10:15:00 AM,0,39.1
11/30/2022,10:30:00 AM,0,38.9
11/30/2022,10:45:00 AM,0,38.7
11/30/2022,11:00:00 AM,0,39.1
11/30/2022,11:15:00 AM,0,40.5
11/30/2022,11:30:00 AM,0,40.9
11/30/2022,11:45:00 AM,0,41.4
11/30/2022,12:00:00 PM,0,40.5
11/30/2022,12:15:00 PM,0,41.3
11/30/2022,12:30:00 PM,0,40.9
11/30/2022,12:45:00 PM,0,41.2
11/30/2022,1:00:00 PM,0,41
11/30/2022,1:15:00 PM,0,40.6
11/30/2022,1:30:00 PM,0,40.1
11/30/2022,1:45:00 PM,0,40
11/30/2022,2:00:00 PM,0,39.8
11/30/2022,2:15:00 PM,0,39.3
11/30/2022,2:30:00 PM,0,38.8
11/30/2022,2:45:00 PM,0,38.4
11/30/2022,3:00:00 PM,0,38.1
11/30/2022,3:15:00 PM,0,37.7
11/30/2022,3:30:00 PM,0,37
11/30/2022,3:45:00 PM,0,36.4
11/30/2022,4:00:00 PM,0,35.7
11/30/2022,4:15:00 PM,0,35.3
11/30/2022,4:30:00 PM,0,34.6
11/30/2022,4:45:00 PM,0,33.9
11/30/2022,5:00:00 PM,0,34
11/30/2022,5:15:00 PM,0,33.7
11/30/2022,5:30:00 PM,0,33.2
11/30/2022,5:45:00 PM,0,32.4
11/30/2022,6:00:00 PM,0,32
11/30/2022,6:15:00 PM,0,31.4
11/30/2022,6:30:00 PM,0,31.6
11/30/2022,6:45:00 PM,0,31.3
11/30/2022,7:00:00 PM,0,31.4
11/30/2022,7:15:00 PM,0,31.2
11/30/2022,7:30:00 PM,0,30.9
11/30/2022,7:45:00 PM,0,30.7
11/30/2022,8:00:00 PM,0,30.6
11/30/2022,8:15:00 PM,0,30.8
11/30/2022,8:30:00 PM,0,30.1
11/30/2022,8:45:00 PM,0,29.9
11/30/2022,9:00:00 PM,0,29.9
11/30/2022,9:15:00 PM,0,29.5
11/30/2022,9:30:00 PM,0,29.4
11/30/2022,9:45:00 PM,0,28.7
11/30/2022,10:00:00 PM,0,28.5
11/30/2022,10:15:00 PM,0,28.5
11/30/2022,10:30:00 PM,0,28.7
11/30/2022,10:45:00 PM,0,29
11/30/2022,11:00:00 PM,0,28.5
11/30/2022,11:15:00 PM,0,28.8
11/30/2022,11:30:00 PM,0,29
11/30/2022,11:45:00 PM,0,29
12/1/2022,12:00:00 AM,0,29.1
12/1/2022,12:15:00 AM,0,28.8
12/1/2022,12:30:00 AM,0,28.4
12/1/2022,12:45:00 AM,0,28.4
12/1/2022,1:00:00 AM,0,28.1
12/1/2022,1:15:00 AM,0,27.8
12/1/2022,1:30:00 AM,0,27.3
12/1/2022,1:45:00 AM,0,27.1
12/1/2022,2:00:00 AM,0,26.5
12/1/2022,2:15:00 AM,0,26.1
12/1/2022,2:30:00 AM,0,25.9
12/1/2022,2:45:00 AM,0,25.6
12/1/2022,3:00:00 AM,0,26.3
12/1/2022,3:15:00 AM,0,25.4
12/1/2022,3:30:00 AM,0,25.7
12/1/2022,3:45:00 AM,0,27.2
12/1/2022,4:00:00 AM,0,27.4
12/1/2022,4:15:00 AM,0,27.6
12/1/2022,4:30:00 AM,0,27.5
12/1/2022,4:45:00 AM,0,27.4
12/1/2022,5:00:00 AM,0,26.7
12/1/2022,5:15:00 AM,0,25.9
12/1/2022,5:30:00 AM,0,25.8
12/1/2022,5:45:00 AM,0,25.5
12/1/2022,6:00:00 AM,0,25.2
12/1/2022,6:15:00 AM,0,24.9
12/1/2022,6:30:00 AM,0,24.7
12/1/2022,6:45:00 AM,0,24.7
12/1/2022,7:00:00 AM,0,24.5
12/1/2022,7:15:00 AM,0,24.9
12/1/2022,7:30:00 AM,0,24.5
12/1/2022,7:45:00 AM,0,24.2
12/1/2022,8:00:00 AM,0,24.5
12/1/2022,8:15:00 AM,0,24.6
12/1/2022,8:30:00 AM,0,24.7
12/1/2022,8:45:00 AM,0,24.5
12/1/2022,9:00:00 AM,0,27
12/1/2022,9:15:00 AM,0,26.4
12/1/2022,9:30:00 AM,0,26.9
12/1/2022,9:45:00 AM,0,28.3
12/1/2022,10:00:00 AM,0,30.5
12/1/2022,10:15:00 AM,0,29.6
12/1/2022,10:30:00 AM,0,28.5
12/1/2022,10:45:00 AM,0,28.3
12/1/2022,11:00:00 AM,0,28.6
12/1/2022,11:15:00 AM,0,29
12/1/2022,11:30:00 AM,0,29.1
12/1/2022,11:45:00 AM,0,29.5
12/1/2022,12:00:00 PM,0,30
12/1/2022,12:15:00 PM,0,30.2
12/1/2022,12:30:00 PM,0,29.6
12/1/2022,12:45:00 PM,0,30.3
12/1/2022,1:00:00 PM,0,34.1
12/1/2022,1:15:00 PM,0,34.7
12/1/2022,1:30:00 PM,0,36.3
12/1/2022,1:45:00 PM,0,31
12/1/2022,2:00:00 PM,0,31.1
12/1/2022,2:15:00 PM,0,29.1
12/1/2022,2:30:00 PM,0,28.4
12/1/2022,2:45:00 PM,0,28
12/1/2022,3:00:00 PM,0,27.4
12/1/2022,3:15:00 PM,0,26.9
12/1/2022,3:30:00 PM,0,26.4
12/1/2022,3:45:00 PM,0,26.1
12/1/2022,4:00:00 PM,0,25.3
12/1/2022,4:15:00 PM,0,24.5
12/1/2022,4:30:00 PM,0,23.8
12/1/2022,4:45:00 PM,0,23.1
12/1/2022,5:00:00 PM,0,22.7
12/1/2022,5:15:00 PM,0,22.4
12/1/2022,5:30:00 PM,0,21.8
12/1/2022,5:45:00 PM,0,21.4
12/1/2022,6:00:00 PM,0,21.3
12/1/2022,6:15:00 PM,0,20.6
12/1/2022,6:30:00 PM,0,20.3
12/1/2022,6:45:00 PM,0,20.1
12/1/2022,7:00:00 PM,0,19.5
12/1/2022,7:15:00 PM,0,19.4
12/1/2022,7:30:00 PM,0,19.1
12/1/2022,7:45:00 PM,0,19.1
12/1/2022,8:00:00 PM,0,19.3
12/1/2022,8:15:00 PM,0,20.1
12/1/2022,8:30:00 PM,0,19.4
12/1/2022,8:45:00 PM,0,18.8
12/1/2022,9:00:00 PM,0,18.2
12/1/2022,9:15:00 PM,0,18
12/1/2022,9:30:00 PM,0,17.8
12/1/2022,9:45:00 PM,0,17.8
12/1/2022,10:00:00 PM,0,17.7
12/1/2022,10:15:00 PM,0,17.3
12/1/2022,10:30:00 PM,0,17.1
12/1/2022,10:45:00 PM,0,17.2
12/1/2022,11:00:00 PM,0,17.8
12/1/2022,11:15:00 PM,0,20.1
12/1/2022,11:30:00 PM,0,20.9
12/1/2022,11:45:00 PM,0,21.2
12/2/2022,12:00:00 AM,0,21.6
12/2/2022,12:15:00 AM,0,21.9
12/2/2022,12:30:00 AM,0,21.7
12/2/2022,12:45:00 AM,0,21.2
12/2/2022,1:00:00 AM,0,21.1
12/2/2022,1:15:00 AM,0,21.7
12/2/2022,1:30:00 AM,0,22
12/2/2022,1:45:00 AM,0,21.6
12/2/2022,2:00:00 AM,0,21.2
12/2/2022,2:15:00 AM,0,21.2
12/2/2022,2:30:00 AM,0,21.5
12/2/2022,2:45:00 AM,0,22
12/2/2022,3:00:00 AM,0,22.4
12/2/2022,3:15:00 AM,0,22.5
12/2/2022,3:30:00 AM,0,22.5
12/2/2022,3:45:00 AM,0,22.7
12/2/2022,4:00:00 AM,0,22.7
12/2/2022,4:15:00 AM,0,22.7
12/2/2022,4:30:00 AM,0,22.7
12/2/2022,4:45:00 AM,0,22.7
12/2/2022,5:00:00 AM,0,23
12/2/2022,5:15:00 AM,0,23
12/2/2022,5:30:00 AM,0,23
12/2/2022,5:45:00 AM,0,23.3
12/2/2022,6:00:00 AM,0,23.3
12/2/2022,6:15:00 AM,0,23.2
12/2/2022,6:30:00 AM,0,23.3
12/2/2022,6:45:00 AM,0,23.2
12/2/2022,7:00:00 AM,0,23.6
12/2/2022,7:15:00 AM,0,24
12/2/2022,7:30:00 AM,0,24
12/2/2022,7:45:00 AM,0,24
12/2/2022,8:00:00 AM,0,24.5
12/2/2022,8:15:00 AM,0,24.8
12/2/2022,8:30:00 AM,0,25
12/2/2022,8:45:00 AM,0,25.4
12/2/2022,9:00:00 AM,0,25.6
12/2/2022,9:15:00 AM,0,25.7
12/2/2022,9:30:00 AM,0,26
12/2/2022,9:45:00 AM,0,26.6
12/2/2022,10:00:00 AM,0,27.5
12/2/2022,10:15:00 AM,0,27.5
12/2/2022,10:30:00 AM,0,28.2
12/2/2022,10:45:00 AM,0,27.3
12/2/2022,11:00:00 AM,0,27.8
12/2/2022,11:15:00 AM,0,28.9
12/2/2022,11:30:00 AM,0,29.8
12/2/2022,11:45:00 AM,0,29.4
12/2/2022,12:00:00 PM,0,29.3
12/2/2022,12:15:00 PM,0,29.4
12/2/2022,12:30:00 PM,0,29.2
12/2/2022,12:45:00 PM,0,29.4
12/2/2022,1:00:00 PM,0,29.5
12/2/2022,1:15:00 PM,0,29.8
12/2/2022,1:30:00 PM,0,30.7
12/2/2022,1:45:00 PM,0,30.5
12/2/2022,2:00:00 PM,0,30.9
12/2/2022,2:15:00 PM,0,30.9
12/2/2022,2:30:00 PM,0,31.5
12/2/2022,2:45:00 PM,0,31.5
12/2/2022,3:00:00 PM,0,31
12/2/2022,3:15:00 PM,0,31
12/2/2022,3:30:00 PM,0,31
12/2/2022,3:45:00 PM,0,30.7
12/2/2022,4:00:00 PM,0,30.3
12/2/2022,4:15:00 PM,0,29.8
12/2/2022,4:30:00 PM,0,30
12/2/2022,4:45:00 PM,0,30.1
12/2/2022,5:00:00 PM,0,30.1
12/2/2022,5:15:00 PM,0,30
12/2/2022,5:30:00 PM,0,30.3
12/2/2022,5:45:00 PM,0,30.2
12/2/2022,6:00:00 PM,0,30.1
12/2/2022,6:15:00 PM,0,30.1
12/2/2022,6:30:00 PM,0,30
12/2/2022,6:45:00 PM,0,30.1
12/2/2022,7:00:00 PM,0,29.8
12/2/2022,7:15:00 PM,0,30.1
12/2/2022,7:30:00 PM,0,30.4
12/2/2022,7:45:00 PM,0,30.7
12/2/2022,8:00:00 PM,0,30.6
12/2/2022,8:15:00 PM,0,30.9
12/2/2022,8:30:00 PM,0,31.1
12/2/2022,8:45:00 PM,0,30.6
12/2/2022,9:00:00 PM,0,30.8
12/2/2022,9:15:00 PM,0,30.9
12/2/2022,9:30:00 PM,0,31.1
12/2/2022,9:45:00 PM,0,31.2
12/2/2022,10:00:00 PM,0,31.3
12/2/2022,10:15:00 PM,0,31.4
12/2/2022,10:30:00 PM,0,31.6
12/2/2022,10:45:00 PM,0,31.8
12/2/2022,11:00:00 PM,0,31.8
12/2/2022,11:15:00 PM,0,31.7
12/2/2022,11:30:00 PM,0,31.9
12/2/2022,11:45:00 PM,0,31.7
12/3/2022,12:00:00 AM,0,31.9
12/3/2022,12:15:00 AM,0,31.9
12/3/2022,12:30:00 AM,0,32
12/3/2022,12:45:00 AM,0,31.9
12/3/2022,1:00:00 AM,0,31.8
12/3/2022,1:15:00 AM,0,31.3
12/3/2022,1:30:00 AM,0,31.4
12/3/2022,1:45:00 AM,0,31.7
12/3/2022,2:00:00 AM,0,32
12/3/2022,2:15:00 AM,0,31.2
12/3/2022,2:30:00 AM,0,30.8
12/3/2022,2:45:00 AM,0,31
12/3/2022,3:00:00 AM,0,31.1
12/3/2022,3:15:00 AM,0,30.8
12/3/2022,3:30:00 AM,0,31.2
12/3/2022,3:45:00 AM,0,31.2
12/3/2022,4:00:00 AM,0,31.6
12/3/2022,4:15:00 AM,0,31.6
12/3/2022,4:30:00 AM,0,31.6
12/3/2022,4:45:00 AM,0,31.6
12/3/2022,5:00:00 AM,0,31.6
12/3/2022,5:15:00 AM,0,31.5
12/3/2022,5:30:00 AM,0,31.5
12/3/2022,5:45:00 AM,0,31.7
12/3/2022,6:00:00 AM,0,31.8
12/3/2022,6:15:00 AM,0,32
12/3/2022,6:30:00 AM,0,32.5
12/3/2022,6:45:00 AM,0,32.7
12/3/2022,7:00:00 AM,0,32.6
12/3/2022,7:15:00 AM,0,32.6
12/3/2022,7:30:00 AM,0,32.4
12/3/2022,7:45:00 AM,0,32.8
12/3/2022,8:00:00 AM,0,33.1
12/3/2022,8:15:00 AM,0,33.3
12/3/2022,8:30:00 AM,0,33.7
12/3/2022,8:45:00 AM,0,34
12/3/2022,9:00:00 AM,0,34.4
12/3/2022,9:15:00 AM,0,34.4
12/3/2022,9:30:00 AM,0,35.2
12/3/2022,9:45:00 AM,0,35.4
12/3/2022,10:00:00 AM,0,35.3
12/3/2022,10:15:00 AM,0,35.5
12/3/2022,10:30:00 AM,0,35.7
12/3/2022,10:45:00 AM,0,36.7
12/3/2022,11:00:00 AM,0,36.1
12/3/2022,11:15:00 AM,0,35.8
12/3/2022,11:30:00 AM,0,34.9
12/3/2022,11:45:00 AM,0,35.3
12/3/2022,12:00:00 PM,0,36.9
12/3/2022,12:15:00 PM,0,36.9
12/3/2022,12:30:00 PM,0,38.2
12/3/2022,12:45:00 PM,0,39
12/3/2022,1:00:00 PM,0,40.8
12/3/2022,1:15:00 PM,0,41
12/3/2022,1:30:00 PM,0,43.3
12/3/2022,1:45:00 PM,0,39.6
12/3/2022,2:00:00 PM,0,39.9
12/3/2022,2:15:00 PM,0,39.5
12/3/2022,2:30:00 PM,0,37.5
12/3/2022,2:45:00 PM,0,36.1
12/3/2022,3:00:00 PM,0,35.8
12/3/2022,3:15:00 PM,0,35.2
12/3/2022,3:30:00 PM,0,34.7
12/3/2022,3:45:00 PM,0,33.6
12/3/2022,4:00:00 PM,0,32.9
12/3/2022,4:15:00 PM,0,32
12/3/2022,4:30:00 PM,0,31.3
12/3/2022,4:45:00 PM,0,30.5
12/3/2022,5:00:00 PM,0,30.4
12/3/2022,5:15:00 PM,0,29.9
12/3/2022,5:30:00 PM,0,29.5
12/3/2022,5:45:00 PM,0,29
12/3/2022,6:00:00 PM,0,28.9
12/3/2022,6:15:00 PM,0,28.8
12/3/2022,6:30:00 PM,0,28.5
12/3/2022,6:45:00 PM,0,28.3
12/3/2022,7:00:00 PM,0,27.9
12/3/2022,7:15:00 PM,0,27.7
12/3/2022,7:30:00 PM,0,27.5
12/3/2022,7:45:00 PM,0,27.3
12/3/2022,8:00:00 PM,0,27
12/3/2022,8:15:00 PM,0,27
12/3/2022,8:30:00 PM,0,26.9
12/3/2022,8:45:00 PM,0,26.8
12/3/2022,9:00:00 PM,0,26.6
12/3/2022,9:15:00 PM,0,26.5
12/3/2022,9:30:00 PM,0,26.2
12/3/2022,9:45:00 PM,0,25.9
12/3/2022,10:00:00 PM,0,25.8
12/3/2022,10:15:00 PM,0,26
12/3/2022,10:30:00 PM,0,26.2
12/3/2022,10:45:00 PM,0,26.5
12/3/2022,11:00:00 PM,0,25.8
12/3/2022,11:15:00 PM,0,25.5
12/3/2022,11:30:00 PM,0,25.6
12/3/2022,11:45:00 PM,0,25.3
12/4/2022,12:00:00 AM,0,25
12/4/2022,12:15:00 AM,0,24.9
12/4/2022,12:30:00 AM,0,24.9
12/4/2022,12:45:00 AM,0,25.2
12/4/2022,1:00:00 AM,0,24.8
12/4/2022,1:15:00 AM,0,24.5
12/4/2022,1:30:00 AM,0,24.3
12/4/2022,1:45:00 AM,0,24.3
12/4/2022,2:00:00 AM,0,24.3
12/4/2022,2:15:00 AM,0,24.6
12/4/2022,2:30:00 AM,0,24.4
12/4/2022,2:45:00 AM,0,24.4
12/4/2022,3:00:00 AM,0,23.9
12/4/2022,3:15:00 AM,0,23.8
12/4/2022,3:30:00 AM,0,23.7
12/4/2022,3:45:00 AM,0,23.6
12/4/2022,4:00:00 AM,0,23.5
12/4/2022,4:15:00 AM,0,23.3
12/4/2022,4:30:00 AM,0,23.1
12/4/2022,4:45:00 AM,0,23.3
12/4/2022,5:00:00 AM,0,22.7
12/4/2022,5:15:00 AM,0,22.4
12/4/2022,5:30:00 AM,0,22.7
12/4/2022,5:45:00 AM,0,22.7
12/4/2022,6:00:00 AM,0,22.4
12/4/2022,6:15:00 AM,0,22.6
12/4/2022,6:30:00 AM,0,22.2
12/4/2022,6:45:00 AM,0,22.4
12/4/2022,7:00:00 AM,0,22.5
12/4/2022,7:15:00 AM,0,21.9
12/4/2022,7:30:00 AM,0,22.1
12/4/2022,7:45:00 AM,0,21.8
12/4/2022,8:00:00 AM,0,22.5
12/4/2022,8:15:00 AM,0,22.3
12/4/2022,8:30:00 AM,0,22.6
12/4/2022,8:45:00 AM,0,23.9
12/4/2022,9:00:00 AM,0,28.6
12/4/2022,9:15:00 AM,0,28.3
12/4/2022,9:30:00 AM,0,28
12/4/2022,9:45:00 AM,0,31.2
12/4/2022,10:00:00 AM,0,31
12/4/2022,10:15:00 AM,0,29.7
12/4/2022,10:30:00 AM,0,29.5
12/4/2022,10:45:00 AM,0,29.2
12/4/2022,11:00:00 AM,0,29.4
12/4/2022,11:15:00 AM,0,30.4
12/4/2022,11:30:00 AM,0,31.3
12/4/2022,11:45:00 AM,0,33.2
12/4/2022,12:00:00 PM,0,34.5
12/4/2022,12:15:00 PM,0,35.2
12/4/2022,12:30:00 PM,0,35.5
12/4/2022,12:45:00 PM,0,35.9
12/4/2022,1:00:00 PM,0,39.6
12/4/2022,1:15:00 PM,0,41.4
12/4/2022,1:30:00 PM,0,40.9
12/4/2022,1:45:00 PM,0,37.5
12/4/2022,2:00:00 PM,0,37.3
12/4/2022,2:15:00 PM,0,35.2
12/4/2022,2:30:00 PM,0,35.1
12/4/2022,2:45:00 PM,0,35.2
12/4/2022,3:00:00 PM,0,35.2
12/4/2022,3:15:00 PM,0,32.6
12/4/2022,3:30:00 PM,0,31.4
12/4/2022,3:45:00 PM,0,31.2
12/4/2022,4:00:00 PM,0,29.9
12/4/2022,4:15:00 PM,0,29.3
12/4/2022,4:30:00 PM,0,29.1
12/4/2022,4:45:00 PM,0,28.3
12/4/2022,5:00:00 PM,0,27.7
12/4/2022,5:15:00 PM,0,27.9
12/4/2022,5:30:00 PM,0,27.3
12/4/2022,5:45:00 PM,0,27.1
12/4/2022,6:00:00 PM,0,26.8
12/4/2022,6:15:00 PM,0,26.6
12/4/2022,6:30:00 PM,0,26.1
12/4/2022,6:45:00 PM,0,26
12/4/2022,7:00:00 PM,0,25.8
12/4/2022,7:15:00 PM,0,25.5
12/4/2022,7:30:00 PM,0,25.2
12/4/2022,7:45:00 PM,0,25.3
12/4/2022,8:00:00 PM,0,25.1
12/4/2022,8:15:00 PM,0,24.9
12/4/2022,8:30:00 PM,0,24.9
12/4/2022,8:45:00 PM,0,24.6
12/4/2022,9:00:00 PM,0,24.7
12/4/2022,9:15:00 PM,0,25.3
12/4/2022,9:30:00 PM,0,25.3
12/4/2022,9:45:00 PM,0,24.7
12/4/2022,10:00:00 PM,0,25.2
12/4/2022,10:15:00 PM,0,24.8
12/4/2022,10:30:00 PM,0,24.5
12/4/2022,10:45:00 PM,0,24.4
12/4/2022,11:00:00 PM,0,24.3
12/4/2022,11:15:00 PM,0,24.2
12/4/2022,11:30:00 PM,0,25.9
12/4/2022,11:45:00 PM,0,27
12/5/2022,12:00:00 AM,0,26.5
12/5/2022,12:15:00 AM,0,26.1
12/5/2022,12:30:00 AM,0,26
12/5/2022,12:45:00 AM,0,24.3
12/5/2022,1:00:00 AM,0,26.3
12/5/2022,1:15:00 AM,0,24.6
12/5/2022,1:30:00 AM,0,24.4
12/5/2022,1:45:00 AM,0,23.8
12/5/2022,2:00:00 AM,0,23.6
12/5/2022,2:15:00 AM,0,23.5
12/5/2022,2:30:00 AM,0,23.4
12/5/2022,2:45:00 AM,0,23.2
12/5/2022,3:00:00 AM,0,22.9
12/5/2022,3:15:00 AM,0,22.8
12/5/2022,3:30:00 AM,0,23
12/5/2022,3:45:00 AM,0,22.7
12/5/2022,4:00:00 AM,0,22.8
12/5/2022,4:15:00 AM,0,22.5
12/5/2022,4:30:00 AM,0,22.3
12/5/2022,4:45:00 AM,0,22.4
12/5/2022,5:00:00 AM,0,23.1
12/5/2022,5:15:00 AM,0,24
12/5/2022,5:30:00 AM,0,24.4
12/5/2022,5:45:00 AM,0,24.6
12/5/2022,6:00:00 AM,0,23.9
12/5/2022,6:15:00 AM,0,22.7
12/5/2022,6:30:00 AM,0,23.6
12/5/2022,6:45:00 AM,0,23.1
12/5/2022,7:00:00 AM,0,22.5
12/5/2022,7:15:00 AM,0,22
12/5/2022,7:30:00 AM,0,21.8
12/5/2022,7:45:00 AM,0,21.7
12/5/2022,8:00:00 AM,0,21.8
12/5/2022,8:15:00 AM,0,21.9
12/5/2022,8:30:00 AM,0,22.3
12/5/2022,8:45:00 AM,0,23.8
